,BTC,DOGE,FTC,IXC,LTC,MEC,NMC,NVC,NXT,OMNI,PPC,XPM,XRP
2015-06-05,224.95,0.000153,0.005118999999999999,0.018687,1.76,0.023431,0.30998400000000004,0.380758,0.011475,1.69,0.288556,0.058033,0.007956
2015-06-06,225.62,0.00015800000000000002,0.004982,0.018438,1.76,0.024787,0.312658,0.41016099999999994,0.011423,0.9702280000000001,0.29657,0.058735,0.007905
2015-06-07,222.88,0.000152,0.004845,0.019305000000000003,1.73,0.023066999999999997,0.311481,0.391365,0.011114,0.720817,0.28578600000000004,0.057741999999999995,0.007873999999999999
2015-06-08,228.49,0.00016299999999999998,0.005239,0.021416,1.79,0.02568,0.319284,0.40925500000000004,0.011408,0.97019,0.298721,0.061291,0.008
2015-06-09,229.05,0.000162,0.005661,0.021713,1.8,0.024856,0.326046,0.43932200000000005,0.011318,0.972593,0.292448,0.062748,0.007995
2015-06-10,228.8,0.000157,0.009484000000000001,0.021335,1.76,0.024594,0.318421,0.44020600000000004,0.011234000000000001,0.9729040000000001,0.295824,0.066304,0.007999
2015-06-11,229.71,0.00016,0.011973000000000001,0.019329,1.79,0.024758000000000002,0.31904899999999997,0.422037,0.011198,1.14,0.292507,0.064095,0.008042
2015-06-12,229.98,0.000161,0.0086,0.018728,1.8,0.024291,0.318654,0.424617,0.011179999999999999,1.15,0.292646,0.063149,0.008057
2015-06-13,232.4,0.000165,0.009004999999999999,0.019121,1.86,0.02825,0.32102600000000003,0.449896,0.011685,1.26,0.308632,0.152294,0.008093000000000001
2015-06-14,233.54,0.000167,0.009147,0.017807,2.0,0.029643,0.33576100000000003,0.474645,0.011737000000000001,1.26,0.325342,0.19128199999999998,0.008147
2015-06-15,236.82,0.00016999999999999999,0.011637999999999999,0.018456999999999998,2.02,0.034418000000000004,0.347367,0.444826,0.011854,1.29,0.34114,0.182285,0.008579
2015-06-16,250.9,0.000198,0.012891999999999999,0.020916,2.88,0.040845,0.426421,0.573468,0.013562000000000001,1.3,0.411243,0.241383,0.009424
2015-06-17,249.28,0.000197,0.012683,0.019809,2.89,0.051849,0.431281,0.5693199999999999,0.013637,1.04,0.40875900000000004,0.260393,0.009678
2015-06-18,249.01,0.00021,0.012431999999999999,0.024458,3.1,0.052589,0.5334369999999999,0.607082,0.014119,1.47,0.44388900000000003,0.237891,0.010251999999999999
2015-06-19,244.61,0.00020899999999999998,0.01153,0.021186,2.81,0.047331,0.47556099999999996,0.54575,0.014051,1.44,0.412916,0.206091,0.011207
2015-06-20,245.21,0.00021,0.01063,0.024681,3.04,0.046831,0.505601,0.55689,0.014384000000000001,1.81,0.41977299999999995,0.221523,0.011039
2015-06-21,243.94,0.00020899999999999998,0.010835,0.020340999999999998,3.02,0.045808,0.481466,0.55675,0.013625,2.26,0.394915,0.20285,0.010314
2015-06-22,246.99,0.00021899999999999998,0.010619,0.021843,3.03,0.049798,0.504179,0.598266,0.013834,1.69,0.424038,0.208542,0.010567
2015-06-23,244.3,0.00018700000000000002,0.009393,0.021422,2.97,0.042732,0.5002479999999999,0.600643,0.01299,1.65,0.41324099999999997,0.186462,0.010667
2015-06-24,240.51,0.000178,0.00868,0.020117,2.78,0.035982,0.463338,0.596539,0.01205,1.73,0.382776,0.164102,0.010914
2015-06-25,242.8,0.00018600000000000002,0.008675,0.019423,2.85,0.042781,0.47043,0.59685,0.012167,1.61,0.39236,0.191172,0.011048
2015-06-26,243.59,0.00020099999999999998,0.008652,0.020219,2.86,0.039122000000000004,0.480547,0.572248,0.011743,1.7,0.405611,0.177797,0.011288
2015-06-27,250.99,0.00021,0.009239,0.020454,3.1,0.044604000000000005,0.496363,0.600817,0.012514,1.77,0.421811,0.20382,0.011445
2015-06-28,249.01,0.000204,0.012605,0.020459,3.31,0.039855,0.489066,0.608817,0.012081999999999999,1.74,0.410463,0.185255,0.011467
2015-06-29,257.06,0.00021400000000000002,0.012062999999999999,0.020406999999999998,3.74,0.043054,0.586392,0.703601,0.0131,1.81,0.466246,0.20291900000000002,0.011977
2015-06-30,263.07,0.000199,0.013104,0.019991,4.09,0.044864,0.7205739999999999,1.08,0.012877000000000001,1.9,0.5172800000000001,0.24933200000000003,0.01132
2015-07-01,258.62,0.000193,0.012833,0.019423,3.92,0.042294,0.659115,0.9504600000000001,0.013183000000000002,1.83,0.48377200000000004,0.223108,0.011198
2015-07-02,255.41,0.00019099999999999998,0.013728,0.020704,4.07,0.042031,0.663212,0.983991,0.01255,1.79,0.49791499999999994,0.22310500000000003,0.011037
2015-07-03,256.34,0.00019099999999999998,0.013341999999999998,0.01841,4.12,0.041536000000000003,0.658792,0.9928819999999999,0.012532999999999999,1.54,0.49616400000000005,0.21909299999999998,0.011099
2015-07-04,260.89,0.00019099999999999998,0.01265,0.021463999999999997,4.11,0.042017,0.675979,1.02,0.013101,1.55,0.512447,0.221005,0.010782
2015-07-05,271.91,0.000194,0.012877000000000001,0.021746,4.95,0.044438,0.7311300000000001,1.05,0.013125999999999999,1.71,0.5683159999999999,0.22557800000000003,0.010022
2015-07-06,269.03,0.000192,0.013588999999999999,0.0208,5.42,0.044009,0.731867,1.09,0.012444,1.81,0.602915,0.219363,0.009873
2015-07-07,266.21,0.00018899999999999999,0.013328,0.02095,5.23,0.043102999999999995,0.6920189999999999,0.9841110000000001,0.015191999999999999,2.27,0.5586369999999999,0.21207199999999998,0.00958
2015-07-08,270.79,0.00018899999999999999,0.012387,0.020084,6.36,0.040962,0.709356,1.06,0.014912,1.79,0.60514,0.198434,0.009448999999999999
2015-07-09,269.23,0.000195,0.011603,0.022828,7.54,0.040824,1.17,1.82,0.015096,1.75,0.9074399999999999,0.20646,0.008987
2015-07-10,284.89,0.00020299999999999997,0.013974,0.024481,4.51,0.040697000000000004,0.7136560000000001,1.38,0.015119,3.08,0.628186,0.203282,0.008847
2015-07-11,293.11,0.00020099999999999998,0.013607,0.025495,4.37,0.041795,0.7091729999999999,1.39,0.014913999999999998,2.45,0.60551,0.202516,0.008615000000000001
2015-07-12,310.87,0.00021099999999999998,0.013928,0.030029000000000004,5.29,0.042524,0.817991,1.54,0.014659,2.49,0.6882590000000001,0.21013600000000002,0.008614
2015-07-13,292.05,0.0002,0.01257,0.025039,4.68,0.040019,0.738264,1.38,0.014003999999999999,2.91,0.642968,0.198908,0.008569
2015-07-14,287.46,0.000194,0.010906,0.020163999999999998,4.65,0.03948,0.7394069999999999,1.42,0.013958000000000002,3.13,0.641912,0.18920399999999998,0.008631
2015-07-15,285.83,0.00018600000000000002,0.010465,0.022911,4.21,0.03275,0.696915,1.28,0.012934000000000001,3.55,0.5994010000000001,0.170942,0.008516
2015-07-16,278.09,0.000171,0.01013,0.022754,3.69,0.030048000000000002,0.602718,1.17,0.012622,3.25,0.52163,0.147497,0.008062
2015-07-17,279.47,0.00018,0.009968000000000001,0.021355000000000002,3.79,0.030494,0.59313,1.41,0.012611,3.29,0.522712,0.161743,0.008026
2015-07-18,274.9,0.000177,0.009943,0.02246,4.0,0.028506999999999998,0.620516,1.33,0.01272,2.88,0.5229590000000001,0.163652,0.00806
2015-07-19,273.61,0.000169,0.009543000000000001,0.022207,3.77,0.028977,0.605173,1.26,0.01265,2.84,0.5104479999999999,0.15604300000000002,0.008091
2015-07-20,278.98,0.000174,0.009791,0.021804,3.94,0.029467,0.609592,1.33,0.012561,3.12,0.516413,0.150497,0.007948
2015-07-21,275.83,0.00016999999999999999,0.009779000000000001,0.022182,3.77,0.027384,0.603711,1.28,0.012465,2.84,0.500376,0.146837,0.007711
2015-07-22,277.22,0.000184,0.009728,0.021785,3.82,0.026945,0.610214,1.27,0.012284999999999999,2.48,0.501008,0.147502,0.007579000000000001
2015-07-23,276.05,0.000178,0.009662,0.022535,3.78,0.027576,0.594761,1.26,0.01254,1.97,0.49722299999999997,0.144025,0.007487000000000001
2015-07-24,288.28,0.000188,0.010118,0.022241999999999998,4.6,0.02817,0.658872,1.42,0.013047,2.72,0.5524319999999999,0.151177,0.0076560000000000005
2015-07-25,288.7,0.000188,0.010069,0.023134000000000002,4.63,0.028161000000000002,0.635938,1.37,0.012787,2.41,0.547028,0.149003,0.007888
2015-07-26,292.69,0.00018700000000000002,0.011128,0.022713999999999998,4.66,0.0272,0.642083,1.38,0.012882,2.18,0.5468069999999999,0.151623,0.008115
2015-07-27,293.62,0.00018899999999999999,0.01115,0.022674,4.67,0.027565,0.646263,1.38,0.012515,2.67,0.533877,0.147298,0.008562
2015-07-28,294.43,0.000188,0.011514,0.023296,5.06,0.028257,0.701414,1.5,0.012226,2.83,0.6068,0.143051,0.008449
2015-07-29,289.59,0.000184,0.011027,0.022784,4.8,0.027045,0.668712,1.43,0.011769,2.59,0.554932,0.136892,0.008519
2015-07-30,287.72,0.000183,0.010912,0.021878,4.58,0.026186,0.631977,1.35,0.012057,2.62,0.5256529999999999,0.12628499999999998,0.008491
2015-07-31,284.65,0.000184,0.010777,0.021974,4.64,0.024947999999999998,0.625694,1.37,0.011545,2.64,0.5138689999999999,0.127406,0.008437
2015-08-01,281.6,0.000175,0.009934,0.021341,4.15,0.022091999999999997,0.610478,1.28,0.011195,2.78,0.49757700000000005,0.106517,0.008222
2015-08-02,282.61,0.000172,0.009651,0.020874,4.17,0.022665,0.607783,1.31,0.011089,2.04,0.5093409999999999,0.10578,0.00823
2015-08-03,281.23,0.000173,0.009208,0.02028,4.16,0.021854,0.604494,1.31,0.010747,2.6,0.508608,0.09880599999999999,0.008281
2015-08-04,285.22,0.000176,0.008654,0.014183000000000001,4.38,0.022688999999999997,0.625123,1.3,0.01082,2.05,0.512609,0.10128,0.008270999999999999
2015-08-05,281.88,0.000173,0.00848,0.014387,4.35,0.021883,0.607842,1.29,0.010629000000000001,2.15,0.5043449999999999,0.099202,0.008223999999999999
2015-08-06,278.58,0.000168,0.008162,0.019489,4.06,0.021122,0.5909260000000001,1.24,0.010707,2.55,0.49348000000000003,0.086511,0.008024
2015-08-07,279.58,0.000168,0.007794,0.015584,4.21,0.021001,0.591936,1.32,0.011323999999999999,2.01,0.499987,0.090753,0.008152
2015-08-08,261.0,0.00015800000000000002,0.006575,0.017153,3.85,0.019309,0.531663,1.23,0.010928,2.02,0.452366,0.08717799999999999,0.008476000000000001
2015-08-09,265.08,0.000162,0.006291,0.018716,3.9,0.018393,0.533087,1.22,0.010362,1.9,0.46141800000000005,0.085365,0.008808
2015-08-10,264.47,0.00016,0.005936,0.0183,3.95,0.019253,0.536722,1.21,0.010125,1.98,0.44923599999999997,0.085016,0.00875
2015-08-11,270.39,0.000164,0.006476999999999999,0.0198,4.16,0.01936,0.558018,1.24,0.01028,2.29,0.466556,0.08735599999999999,0.008591
2015-08-12,266.38,0.00016,0.006679000000000001,0.017822,3.99,0.019608,0.549161,1.23,0.010229,2.13,0.46585299999999996,0.087117,0.008270999999999999
2015-08-13,264.08,0.000156,0.005743,0.017078,3.88,0.019079,0.528293,1.21,0.010085,1.8,0.445755,0.079716,0.008147
2015-08-14,265.68,0.00015800000000000002,0.0057799999999999995,0.014988999999999999,4.03,0.019041,0.5347810000000001,1.28,0.010033,2.04,0.45109399999999994,0.079176,0.008337
2015-08-15,261.55,0.000155,0.006032,0.017113999999999997,3.93,0.018443,0.525705,1.28,0.009746,1.79,0.443159,0.07807,0.00842
2015-08-16,258.51,0.000148,0.005956,0.016628,3.95,0.018143,0.504907,1.26,0.009823,2.17,0.43236099999999994,0.076409,0.008315000000000001
2015-08-17,257.98,0.00015,0.005884,0.015131,3.98,0.018075,0.5025970000000001,1.22,0.008981999999999999,1.93,0.43117,0.075818,0.008301000000000001
2015-08-18,211.08,0.000134,0.0045590000000000006,0.013175999999999998,3.47,0.015813,0.373662,1.05,0.007896,1.56,0.328758,0.069908,0.007552
2015-08-19,226.68,0.000131,0.004647999999999999,0.013105,3.48,0.01589,0.396271,1.02,0.008313,1.81,0.349937,0.060902,0.007758
2015-08-20,235.35,0.000139,0.004777,0.012911,3.61,0.016068,0.419767,1.11,0.008799,2.23,0.373239,0.064484,0.007872
2015-08-21,232.57,0.000145,0.0056689999999999996,0.012726000000000001,3.57,0.015828000000000002,0.417199,1.09,0.008792,2.63,0.365241,0.064362,0.007881
2015-08-22,230.39,0.00013700000000000002,0.005731,0.012749,3.51,0.015743,0.412958,1.07,0.008654,2.1,0.357836,0.064808,0.007722
2015-08-23,228.17,0.000138,0.0050880000000000005,0.011893,3.39,0.015595,0.390344,1.05,0.008483,2.68,0.339009,0.064649,0.007552
2015-08-24,210.49,0.000128,0.004666,0.010959,2.99,0.01426,0.356865,0.9441790000000001,0.007833,2.07,0.312318,0.059114,0.007397
2015-08-25,221.61,0.000129,0.004761,0.011878,2.94,0.015161,0.35673699999999997,0.997394,0.008272,2.29,0.322102,0.057625,0.007126
2015-08-26,225.83,0.000133,0.0048460000000000005,0.01235,2.95,0.015550999999999999,0.363624,1.0,0.00835,2.91,0.326246,0.063825,0.007492
2015-08-27,224.77,0.000129,0.004721,0.012320000000000001,2.87,0.015375,0.34867,0.9987209999999999,0.008307,2.77,0.326025,0.060853,0.007551
2015-08-28,231.4,0.000132,0.004867,0.01375,2.91,0.015855,0.363379,1.02,0.008121,2.93,0.33109,0.066812,0.0074329999999999995
2015-08-29,229.78,0.000131,0.005249,0.013863999999999998,2.88,0.015212999999999999,0.40264099999999997,1.01,0.008348000000000001,2.69,0.358835,0.05960700000000001,0.007751000000000001
2015-08-30,228.76,0.000129,0.005468,0.013362,2.85,0.015104,0.409139,0.984225,0.008071,2.66,0.351219,0.058245000000000005,0.00805
2015-08-31,230.06,0.000129,0.005413,0.013596,2.84,0.015528,0.41147700000000004,1.01,0.008137,2.48,0.352858,0.05805,0.007884
2015-09-01,228.12,0.000127,0.005368,0.01319,2.82,0.015019,0.39511999999999997,0.986683,0.008048,2.47,0.34328000000000003,0.058049,0.007815
2015-09-03,227.18,0.000122,0.004922,0.013512999999999999,2.63,0.013290999999999999,0.382752,0.941261,0.007875,2.91,0.336219,0.054317,0.007431
2015-09-04,230.3,0.000125,0.004867,0.013794999999999998,2.7,0.013078,0.392097,0.966773,0.008027,2.49,0.333499,0.055448000000000004,0.0073549999999999996
2015-09-05,235.02,0.00013000000000000002,0.00494,0.013425999999999999,2.92,0.013863,0.410134,1.03,0.008029999999999999,2.66,0.353063,0.059565999999999994,0.007859999999999999
2015-09-06,239.84,0.000132,0.00505,0.013553,3.05,0.014542,0.409087,1.06,0.008569,2.96,0.368208,0.06588300000000001,0.007891
2015-09-07,239.85,0.00013000000000000002,0.004855,0.012703,3.05,0.014616999999999998,0.436774,1.15,0.008494,2.5,0.393598,0.062546,0.007918000000000001
2015-09-08,243.61,0.000131,0.005115,0.013654,3.05,0.014475,0.44694700000000004,1.23,0.008501,2.8,0.417071,0.067161,0.007831
2015-09-09,238.17,0.00013000000000000002,0.004958,0.012888,2.92,0.015595,0.417761,1.15,0.008445000000000001,1.4,0.390881,0.069222,0.007678
2015-09-10,238.48,0.000129,0.00486,0.013794999999999998,2.95,0.016128,0.415008,1.14,0.008558,1.55,0.397609,0.069825,0.007663
2015-09-11,240.11,0.000131,0.004876,0.012525,2.96,0.015563999999999998,0.412459,1.13,0.008483,1.37,0.39098,0.066399,0.008444
2015-09-12,235.23,0.000127,0.004849,0.012084000000000001,2.83,0.014980000000000002,0.368616,1.09,0.008081,1.41,0.350013,0.06276799999999999,0.008197
2015-09-13,230.51,0.000126,0.0046429999999999996,0.012190000000000001,2.82,0.015359999999999999,0.35891300000000004,1.06,0.008076999999999999,1.73,0.33527399999999996,0.06250399999999999,0.008532
2015-09-14,230.64,0.000125,0.004297,0.012167,2.84,0.014899,0.3831,1.02,0.008205,1.73,0.350443,0.060943,0.007404000000000001
2015-09-15,230.3,0.000126,0.004306,0.012863,2.82,0.014792,0.37245100000000003,1.0,0.008122,1.82,0.355721,0.06544,0.00772
2015-09-16,229.09,0.000124,0.004333,0.013049000000000002,2.8,0.015231999999999999,0.370904,0.9602719999999999,0.008222,1.8,0.349095,0.060904999999999994,0.007426
2015-09-17,229.81,0.000125,0.004323,0.013978,2.91,0.016465999999999998,0.401976,0.9918530000000001,0.00826,1.87,0.390413,0.064157,0.007372
2015-09-18,232.98,0.000127,0.004256,0.014153,2.96,0.015612000000000001,0.395488,1.02,0.008232,1.86,0.388205,0.064158,0.007529000000000001
2015-09-19,231.49,0.000126,0.004264,0.013419,2.87,0.015841,0.384474,1.0,0.008483,1.88,0.386373,0.064251,0.007481999999999999
2015-09-20,231.21,0.000126,0.003935,0.013843000000000001,2.85,0.015991,0.389992,0.984518,0.008392,2.01,0.39106399999999997,0.064703,0.0076370000000000006
2015-09-21,227.09,0.00013000000000000002,0.004222999999999999,0.013611000000000002,2.8,0.016197,0.37350700000000003,1.0,0.008449,1.98,0.376936,0.065663,0.007247
2015-09-22,230.62,0.000126,0.0041979999999999995,0.013527,2.84,0.016747,0.375112,0.9824450000000001,0.008838,1.81,0.38314499999999996,0.06421,0.007168000000000001
2015-09-23,230.28,0.000124,0.004315,0.013403,2.87,0.016891,0.377769,0.996991,0.009304999999999999,1.73,0.39174699999999996,0.06286699999999999,0.006668
2015-09-24,234.53,0.000124,0.004077,0.013447,2.93,0.01794,0.381963,0.9984280000000001,0.008709,1.85,0.385741,0.066665,0.00671
2015-09-25,235.14,0.000122,0.004078,0.014244,2.89,0.016834000000000002,0.382562,0.9997540000000001,0.008804000000000001,1.65,0.390814,0.063964,0.00665
2015-09-26,234.34,0.000123,0.00404,0.013994,2.89,0.016877,0.382471,0.9971,0.008994,2.62,0.37601799999999996,0.065344,0.006501000000000001
2015-09-27,232.76,0.000122,0.004151,0.014034,2.87,0.016998,0.373291,0.981713,0.009042,2.58,0.380515,0.06230700000000001,0.006536
2015-09-28,239.14,0.000124,0.004182,0.014232,3.07,0.017662999999999998,0.39110900000000004,1.01,0.009037,2.55,0.392302,0.064817,0.006293
2015-09-29,236.69,0.000121,0.004242,0.014135,2.97,0.016973,0.387993,1.01,0.008323,2.35,0.38977399999999995,0.064303,0.005579
2015-09-30,236.06,0.000123,0.005482,0.012805,3.01,0.016801,0.37349,0.997858,0.008176000000000001,2.54,0.384913,0.063842,0.005520000000000001
2015-10-01,237.55,0.000122,0.005472,0.013662,3.0,0.016712,0.376496,1.0,0.008262,2.56,0.389759,0.063514,0.005448
2015-10-02,237.29,0.000123,0.005323,0.014093000000000001,2.99,0.016337,0.367595,0.983251,0.008202,2.56,0.380398,0.06341000000000001,0.005868
2015-10-03,238.73,0.000121,0.005125,0.01372,3.03,0.016531999999999998,0.369768,0.993223,0.008333,2.54,0.374452,0.06517300000000001,0.005517
2015-10-04,238.26,0.000118,0.004569,0.013612,3.01,0.016228,0.370334,0.990331,0.008106,2.6,0.374779,0.060376,0.005236
2015-10-05,240.38,0.000117,0.004298,0.013580000000000002,3.02,0.014911,0.36538699999999996,0.984239,0.008181,2.4,0.372006,0.058486,0.005007999999999999
2015-10-06,246.06,0.000121,0.004841,0.014359,3.15,0.015388999999999998,0.373168,1.01,0.008407,2.49,0.38711599999999996,0.063054,0.005328
2015-10-07,242.97,0.000121,0.004371,0.013212999999999999,3.06,0.015013,0.372101,0.99082,0.008287000000000001,2.44,0.382846,0.066464,0.005375
2015-10-08,242.3,0.00011899999999999999,0.004314,0.013843000000000001,3.06,0.014967,0.37009899999999996,0.994534,0.008056,2.45,0.375436,0.063408,0.005031
2015-10-09,243.93,0.00011899999999999999,0.004393,0.013538,3.11,0.014830000000000001,0.37253800000000004,0.991611,0.008002,2.47,0.386863,0.063843,0.004983
2015-10-10,244.94,0.00011899999999999999,0.004305,0.012975,3.11,0.014856,0.37749499999999997,0.991238,0.007996,2.48,0.38718600000000003,0.06388300000000001,0.005037
2015-10-11,247.05,0.00011999999999999999,0.004182,0.013775999999999998,3.15,0.015022999999999998,0.376801,0.994015,0.007744,2.5,0.386266,0.065255,0.005182
2015-10-12,245.31,0.00011899999999999999,0.004229,0.012925999999999998,3.14,0.014819999999999998,0.372346,0.968569,0.007629,3.09,0.376132,0.062185000000000004,0.00526
2015-10-13,249.51,0.000121,0.00419,0.013438999999999998,3.18,0.014976,0.369107,0.9817739999999999,0.008015000000000001,2.87,0.379713,0.064407,0.005377000000000001
2015-10-14,251.99,0.00011999999999999999,0.004021,0.014,3.14,0.014943000000000001,0.36891,0.9789680000000001,0.007852,2.64,0.37440999999999997,0.06430599999999999,0.005418
2015-10-15,254.32,0.00011999999999999999,0.003965,0.014434,3.1,0.015116999999999998,0.365253,0.961356,0.007536,2.96,0.375863,0.06339199999999999,0.005399
2015-10-16,262.87,0.000121,0.003985,0.017445,3.11,0.015281,0.37417399999999995,0.964942,0.00763,3.25,0.374249,0.06230599999999999,0.005398
2015-10-17,270.64,0.000121,0.004124,0.018211,3.07,0.014634999999999999,0.36315,0.949607,0.007384,3.28,0.379944,0.06431,0.005203
2015-10-18,261.64,0.00011899999999999999,0.0038130000000000004,0.017474,3.02,0.014216,0.361313,0.9379139999999999,0.007051999999999999,1.61,0.366017,0.05915700000000001,0.004979
2015-10-19,263.44,0.00011899999999999999,0.003636,0.017271,3.05,0.013637,0.35839699999999997,0.928481,0.007209,2.97,0.355408,0.059398,0.005043
2015-10-20,269.46,0.000118,0.003708,0.018991,3.09,0.014306000000000001,0.364546,0.9333959999999999,0.006889,3.08,0.359952,0.060434,0.004731
2015-10-21,266.27,0.000117,0.0036030000000000003,0.018786,3.08,0.013085,0.352246,0.9007,0.007383,3.19,0.365371,0.05914,0.004697
2015-10-22,274.02,0.000118,0.003604,0.019171,3.11,0.013082,0.360174,0.9101020000000001,0.007823,2.77,0.360881,0.058928999999999995,0.004723
2015-10-23,276.5,0.00011499999999999999,0.0036009999999999996,0.019605,3.11,0.012397,0.354554,0.900466,0.007453,2.18,0.352785,0.058573,0.004677000000000001
2015-10-24,281.65,0.00011399999999999999,0.0035280000000000003,0.018888,3.1,0.012874000000000002,0.34873699999999996,0.8764870000000001,0.0074930000000000005,3.28,0.342471,0.059401999999999996,0.0046619999999999995
2015-10-25,283.68,0.00011599999999999999,0.003633,0.019858,3.07,0.013159,0.348412,0.887381,0.007343000000000001,2.25,0.35837199999999997,0.060333000000000005,0.004556
2015-10-26,285.3,0.00011599999999999999,0.0033159999999999995,0.019991,3.1,0.01267,0.340064,0.828206,0.007035,2.72,0.35071399999999997,0.057401,0.004675
2015-10-27,293.79,0.000118,0.0033799999999999998,0.020522,3.09,0.012998,0.345922,0.8275309999999999,0.007125,2.42,0.353743,0.058464,0.004649
2015-10-28,304.62,0.000126,0.003575,0.021700999999999998,3.1,0.013616999999999999,0.36116,0.856641,0.007265000000000001,2.92,0.388758,0.060504999999999996,0.004675
2015-10-29,313.86,0.00014099999999999998,0.004204,0.021785,3.78,0.017804,0.41141700000000003,1.07,0.008125,2.88,0.42546300000000004,0.073317,0.004634
2015-10-30,328.02,0.000151,0.003941,0.02223,4.06,0.018062,0.40910100000000005,1.05,0.007762000000000001,2.79,0.424313,0.07701000000000001,0.004839
2015-10-31,314.17,0.00013700000000000002,0.003554,0.021333,3.8,0.015999,0.385337,0.9971709999999999,0.007199,2.33,0.39165,0.069231,0.004686999999999999
2015-11-01,325.43,0.00014099999999999998,0.0035450000000000004,0.022293,3.96,0.016354,0.393731,1.0,0.007625,2.83,0.381693,0.067623,0.004901
2015-11-02,361.19,0.000147,0.003922999999999999,0.024828,4.16,0.017543,0.46233599999999997,1.06,0.007821,3.37,0.433254,0.083825,0.005156
2015-11-03,403.42,0.000156,0.0051649999999999995,0.025692000000000003,4.59,0.021419,0.483943,1.16,0.008429,3.52,0.47464700000000004,0.086871,0.005383
2015-11-04,411.56,0.000149,0.0045850000000000005,0.027745,4.23,0.021776,0.517749,1.15,0.007704000000000001,3.07,0.47686999999999996,0.083968,0.004947
2015-11-05,386.35,0.000146,0.004212,0.02574,3.96,0.023203,0.48721899999999996,1.1,0.007552,2.67,0.454079,0.08590199999999999,0.0045060000000000005
2015-11-06,374.47,0.00014099999999999998,0.004033,0.026768,3.55,0.020288,0.450693,1.02,0.007162000000000001,2.54,0.42322200000000004,0.077655,0.004562
2015-11-07,386.48,0.000145,0.004302,0.025996,3.6,0.020472,0.459696,1.04,0.006848000000000001,2.67,0.42860200000000004,0.081059,0.004693999999999999
2015-11-08,373.37,0.000136,0.004024,0.025712,3.42,0.018202,0.430233,1.0,0.006362,2.4,0.41298199999999996,0.07625599999999999,0.004647
2015-11-09,380.26,0.000135,0.0041530000000000004,0.025254,3.4,0.018368000000000002,0.43441899999999994,1.0,0.006682,2.41,0.436363,0.07535399999999999,0.004609
2015-11-10,336.82,0.000123,0.003668,0.02298,3.12,0.01602,0.389457,0.9260510000000001,0.006651000000000001,2.15,0.38811,0.065674,0.004406
2015-11-11,311.08,0.000125,0.0033829999999999997,0.021623,2.97,0.015797,0.379311,0.9000030000000001,0.006281,1.62,0.37251,0.063626,0.004264
2015-11-12,338.15,0.00013000000000000002,0.003461,0.023573,3.28,0.016166,0.406977,0.9418719999999999,0.006683,2.48,0.39252600000000004,0.067061,0.004541
2015-11-13,336.75,0.00013000000000000002,0.0034579999999999997,0.023897,3.23,0.015846000000000002,0.397507,0.9547370000000001,0.006514,2.05,0.38811799999999996,0.066756,0.004477
2015-11-14,332.91,0.00013000000000000002,0.003439,0.023638,3.19,0.017618,0.392194,0.940628,0.006414,2.04,0.386318,0.066716,0.004328
2015-11-15,320.17,0.000125,0.0032890000000000003,0.022746000000000002,3.07,0.015425,0.381166,0.888227,0.006431,2.43,0.368605,0.064051,0.004164999999999999
2015-11-16,330.75,0.000131,0.0034049999999999996,0.022659000000000002,3.19,0.016199,0.407848,0.928243,0.006275,2.46,0.399909,0.067413,0.004234
2015-11-17,335.09,0.000133,0.003488,0.021462000000000002,3.2,0.017702000000000002,0.402801,0.9449069999999999,0.006255,2.48,0.39696,0.06730499999999999,0.00425
2015-11-18,334.59,0.000135,0.003647,0.02058,3.19,0.017113,0.402127,0.925542,0.006231,1.83,0.407534,0.066385,0.004258
2015-11-19,326.15,0.00013000000000000002,0.0034700000000000004,0.022066,3.13,0.016368999999999998,0.396104,0.911941,0.006122,2.45,0.37542,0.06557400000000001,0.004222
2015-11-20,322.02,0.000131,0.00345,0.022479,3.12,0.017943,0.385253,0.8769889999999999,0.006026,2.42,0.375433,0.065573,0.004227000000000001
2015-11-21,326.93,0.000131,0.00343,0.022918,3.15,0.016730000000000002,0.387849,0.88979,0.006086,2.45,0.381898,0.065936,0.0042450000000000005
2015-11-22,324.54,0.000128,0.0033280000000000002,0.022465,3.14,0.016116,0.382504,0.8883409999999999,0.0060490000000000006,2.44,0.375184,0.06586399999999999,0.004267
2015-11-23,323.05,0.00013000000000000002,0.0033710000000000003,0.021877,3.12,0.016744,0.388351,0.87764,0.005907,2.45,0.374092,0.062787,0.004288
2015-11-24,320.05,0.000128,0.0032939999999999996,0.021450999999999998,3.11,0.016366,0.380449,0.8744709999999999,0.005817,2.37,0.378975,0.06409400000000001,0.004242
2015-11-25,328.21,0.00013000000000000002,0.003447,0.022777000000000002,3.34,0.018188,0.445225,0.917234,0.006122,2.85,0.412178,0.068802,0.004318
2015-11-26,352.68,0.000132,0.003619,0.022736000000000003,3.61,0.017464,0.47502799999999995,0.971826,0.0066170000000000005,2.86,0.404853,0.067636,0.004291
2015-11-27,358.04,0.000133,0.003668,0.025539,3.58,0.017372,0.464679,0.956259,0.006261,2.84,0.41521099999999994,0.067834,0.004275999999999999
2015-11-28,357.38,0.00013000000000000002,0.0038009999999999997,0.02129,3.52,0.017118,0.46108299999999997,0.92975,0.006097999999999999,2.38,0.413405,0.064509,0.0042380000000000004
