,BTC,DOGE,FTC,IXC,LTC,MEC,NMC,NVC,NXT,OMNI,PPC,XPM,XRP
2015-02-16,3237573873.0,14125518.0,268651.0,451492.0,65613895.0,319427.0,5363872.0,653978.0,11386267.0,1329433.0,8453741.0,311896.0,438739393.0
2015-02-17,3373706168.0,14375955.0,267928.0,508786.0,67740995.0,313572.0,5520982.0,678970.0,11352367.0,1386051.0,8681681.0,313917.0,447699315.0
2015-02-18,3273812262.0,14029587.0,258808.0,448220.0,66881505.0,295926.0,5345769.0,655570.0,10955768.0,1331626.0,8402682.0,299532.0,440041262.0
2015-02-19,3329631566.0,14321731.0,235401.0,460026.0,67610815.0,310837.0,5343176.0,656284.0,10829969.0,1347465.0,8472317.0,301407.0,438994662.0
2015-02-20,3379032908.0,14157683.0,247557.0,492351.0,67707048.0,335055.0,5455274.0,675021.0,11317767.0,1337468.0,8517305.0,315809.0,430152802.0
2015-02-21,3390372210.0,14231357.0,239882.0,455293.0,67797504.0,331509.0,5461061.0,689078.0,11201767.0,1377926.0,8591318.0,315588.0,423930635.0
2015-02-22,3272629326.0,13868682.0,230627.0,510693.0,65918841.0,380920.0,5072968.0,632256.0,10758569.0,1331551.0,8120220.0,310946.0,418946519.0
2015-02-23,3313897879.0,13957583.0,234879.0,434648.0,66858388.0,319812.0,5058961.0,654753.0,12213165.0,1501865.0,8203039.0,301126.0,425478199.0
2015-02-24,3312489904.0,13764555.0,236405.0,458424.0,67240414.0,317060.0,5331920.0,666265.0,12145365.0,1251051.0,8302521.0,315884.0,427459720.0
2015-02-25,3295875814.0,14011045.0,237735.0,398879.0,66301067.0,326570.0,5369392.0,674997.0,12980262.0,1529156.0,8171866.0,315943.0,427612882.0
2015-02-26,3282272605.0,14117045.0,239190.0,405756.0,66635509.0,315222.0,5273190.0,676509.0,12686163.0,1575100.0,8218787.0,329389.0,424348637.0
2015-02-27,3524820596.0,14360855.0,247001.0,437006.0,68207987.0,351503.0,5669948.0,691021.0,13499561.0,1711467.0,8547681.0,340952.0,426291867.0
2015-02-28,3531776636.0,14267559.0,243448.0,472771.0,67868459.0,335613.0,5406792.0,690391.0,13187262.0,1434449.0,8459831.0,347638.0,414744163.0
2015-03-01,3615181538.0,14350882.0,243211.0,511717.0,69797522.0,334845.0,5475051.0,702568.0,13380961.0,1426738.0,8569209.0,349144.0,390515999.0
2015-03-02,3831178959.0,14718115.0,238763.0,485249.0,71492437.0,350759.0,5603058.0,694013.0,14021159.0,1844316.0,9063369.0,363285.0,389032252.0
2015-03-03,3916108523.0,14221671.0,254122.0,482845.0,72280934.0,318751.0,5559316.0,680642.0,14116259.0,1396054.0,8982694.0,339603.0,338000905.0
2015-03-04,3797385224.0,14127716.0,233185.0,478061.0,71395593.0,341905.0,5399008.0,671544.0,13541961.0,1763999.0,8606744.0,332563.0,320106590.0
2015-03-05,3841201000.0,13917212.0,247276.0,480163.0,70924426.0,319260.0,5502660.0,699107.0,13732460.0,1414595.0,8614860.0,335597.0,368336365.0
2015-03-06,3794156466.0,13973914.0,239927.0,535737.0,70290896.0,327986.0,5488790.0,692618.0,13833760.0,1520789.0,8631014.0,347363.0,346389663.0
2015-03-07,3844351385.0,13941094.0,234334.0,540412.0,70816512.0,319740.0,5531438.0,681834.0,14258659.0,1762035.0,8967492.0,338397.0,336156591.0
2015-03-08,3818877362.0,13753684.0,221115.0,518467.0,70182528.0,307370.0,5375613.0,703029.0,14302758.0,1766194.0,8713425.0,338252.0,317839487.0
2015-03-09,4032241702.0,14148744.0,222104.0,510837.0,72186167.0,326554.0,5526889.0,690451.0,14367358.0,1839420.0,9006214.0,329779.0,339605905.0
2015-03-10,4063305050.0,13731526.0,209655.0,473880.0,74655875.0,305681.0,5563751.0,689500.0,14455058.0,1835503.0,9236417.0,348631.0,321842415.0
2015-03-11,4128796573.0,14283964.0,232184.0,483365.0,75356754.0,310235.0,5588806.0,688663.0,14285259.0,1865658.0,9207030.0,339212.0,326405338.0
2015-03-12,4101535995.0,14057912.0,221875.0,503735.0,76027546.0,302259.0,5569737.0,702017.0,13886460.0,1823148.0,9110435.0,345859.0,330540686.0
2015-03-13,3976948638.0,13893004.0,212790.0,476971.0,74789290.0,245566.0,5444390.0,673593.0,13392861.0,1467018.0,9033300.0,329548.0,335397167.0
2015-03-14,3929758785.0,14152410.0,211578.0,450164.0,74405167.0,258699.0,5306095.0,667929.0,13443461.0,1448106.0,8922448.0,314773.0,353805211.0
2015-03-15,3993628668.0,14092425.0,213477.0,454102.0,75307617.0,258026.0,5320527.0,653465.0,13018662.0,1129044.0,8828480.0,315178.0,345161184.0
2015-03-16,4053198429.0,14315902.0,212840.0,360413.0,75897426.0,263034.0,5357240.0,652521.0,13291461.0,990751.0,8946120.0,307992.0,349976185.0
2015-03-17,3983144494.0,14230676.0,208287.0,330885.0,74045898.0,227961.0,5211654.0,629848.0,12919962.0,1075734.0,8659639.0,296474.0,348728560.0
2015-03-18,3576671767.0,13137479.0,186628.0,366455.0,65133713.0,216598.0,4828340.0,554246.0,11501967.0,1050091.0,7762362.0,278595.0,337442506.0
2015-03-19,3642156965.0,13106533.0,190106.0,371761.0,65791029.0,223987.0,4922537.0,566784.0,11714266.0,978608.0,7819133.0,275299.0,334414384.0
2015-03-20,3654506819.0,13136278.0,191276.0,382562.0,66141553.0,223595.0,4908522.0,558785.0,12071865.0,1036553.0,7981458.0,285516.0,333319921.0
2015-03-21,3631424642.0,12965634.0,189435.0,385808.0,65431277.0,242658.0,4885485.0,569160.0,12151765.0,975889.0,7836477.0,274858.0,324883300.0
2015-03-22,3743193531.0,13081140.0,195333.0,403620.0,67401564.0,243921.0,5066936.0,599549.0,11979365.0,1008832.0,8221049.0,269689.0,325339592.0
2015-03-23,3727111341.0,13509393.0,195174.0,398045.0,66724306.0,248640.0,4839981.0,577876.0,11715366.0,955877.0,7897889.0,271962.0,328929304.0
2015-03-24,3432718154.0,12787109.0,423822.0,369357.0,62025635.0,247189.0,4672100.0,531239.0,10792469.0,1179811.0,7332455.0,245586.0,311317698.0
2015-03-25,3442129496.0,12895851.0,185680.0,402990.0,62889910.0,261719.0,4726962.0,522623.0,10530369.0,995971.0,7327260.0,251240.0,290849000.0
2015-03-26,3475701380.0,13038453.0,183554.0,380585.0,63780865.0,240209.0,4694030.0,538404.0,10263770.0,816090.0,7446263.0,247327.0,279659629.0
2015-03-27,3455731911.0,12722380.0,180784.0,384323.0,63499865.0,236491.0,4678622.0,534680.0,10551569.0,960841.0,7324734.0,239665.0,283817951.0
2015-03-28,3537377134.0,12913771.0,184265.0,472517.0,64186846.0,242742.0,4731066.0,556207.0,10834669.0,978519.0,7486657.0,238284.0,282430248.0
2015-03-29,3397187115.0,12537007.0,176793.0,446821.0,62429657.0,242745.0,4504156.0,549888.0,10271970.0,981191.0,7160929.0,226472.0,271170678.0
2015-03-30,3465419693.0,12692619.0,181856.0,363693.0,63002694.0,240547.0,4639449.0,560853.0,10526769.0,1030630.0,7319782.0,228604.0,269727454.0
2015-03-31,3420112896.0,12414248.0,179958.0,376501.0,62410777.0,242546.0,4437001.0,558256.0,9860581.0,992922.0,7178726.0,203650.0,247978904.0
2015-04-01,3463619267.0,12653512.0,180113.0,337370.0,62908788.0,232898.0,4425395.0,568468.0,10189770.0,1060645.0,7146809.0,214398.0,244673178.0
2015-04-02,3544973232.0,12783220.0,184796.0,430206.0,63451426.0,231186.0,4473397.0,573452.0,10823269.0,1035841.0,7202150.0,214834.0,252255288.0
2015-04-03,3564354620.0,12801327.0,184906.0,292470.0,64287507.0,231833.0,4445596.0,580014.0,10597469.0,917924.0,7330474.0,222813.0,278250547.0
2015-04-04,3556559216.0,12655141.0,184941.0,424988.0,63933402.0,230001.0,4479426.0,557003.0,10669469.0,935961.0,7345313.0,212839.0,282192210.0
2015-04-05,3654268030.0,12536724.0,192832.0,420093.0,64474777.0,239710.0,4424021.0,542291.0,11023668.0,944056.0,7377605.0,228287.0,278840855.0
2015-04-06,3583466919.0,12275681.0,185741.0,377318.0,63992686.0,232000.0,4110686.0,533462.0,10887468.0,1041593.0,6969569.0,211828.0,280344705.0
2015-04-07,3552014128.0,12060793.0,186263.0,425366.0,63341989.0,226244.0,4027181.0,500851.0,11080268.0,983952.0,6862309.0,222291.0,289435132.0
2015-04-08,3438326345.0,11595759.0,169811.0,353783.0,61837358.0,217652.0,3834010.0,478542.0,10999768.0,1034320.0,6607523.0,202811.0,293495815.0
2015-04-09,3420248520.0,11573878.0,161115.0,359331.0,60301648.0,202914.0,3863462.0,471431.0,10847268.0,1055031.0,6426626.0,200664.0,280160912.0
2015-04-10,3314409567.0,11180395.0,156116.0,326943.0,58105711.0,203801.0,3754504.0,446395.0,10377270.0,966008.0,5554711.0,198124.0,271610377.0
2015-04-11,3321976615.0,11266173.0,159287.0,342876.0,55562258.0,199222.0,3657032.0,444936.0,10427170.0,887208.0,5625327.0,187917.0,264836511.0
2015-04-12,3317129018.0,11274866.0,169465.0,344902.0,55735030.0,203090.0,3755169.0,439000.0,10525269.0,1014364.0,5539538.0,199375.0,274724971.0
2015-04-13,3155548414.0,10542162.0,155329.0,316456.0,52510703.0,198433.0,3440278.0,437792.0,10078571.0,1009440.0,5296510.0,179905.0,261472392.0
2015-04-15,3146465248.0,10412711.0,159899.0,305547.0,52823691.0,204209.0,3440892.0,421129.0,9706122.0,760707.0,4952895.0,172159.0,253635333.0
2015-04-16,3213884952.0,10672086.0,169477.0,315219.0,54335998.0,207236.0,4129287.0,453175.0,9386383.0,977802.0,5358778.0,183545.0,255580478.0
2015-04-17,3134573444.0,10628110.0,164129.0,292619.0,53902751.0,206613.0,3674112.0,440826.0,9127123.0,902795.0,5395481.0,182092.0,256080166.0
2015-04-18,3142049362.0,10567965.0,197037.0,289780.0,53972338.0,207594.0,3728813.0,441520.0,9235053.0,843614.0,5249282.0,186693.0,252075643.0
2015-04-19,3132226860.0,10520469.0,312700.0,321477.0,53216330.0,211829.0,3775471.0,436248.0,8946594.0,726767.0,5218367.0,183565.0,250365983.0
2015-04-20,3161599719.0,10514022.0,289789.0,288814.0,54018405.0,210818.0,3763628.0,429842.0,9161353.0,651530.0,5075894.0,189651.0,253086506.0
2015-04-21,3312299315.0,10952477.0,292238.0,312840.0,54632644.0,217110.0,3987802.0,444723.0,9511802.0,745188.0,5194829.0,202563.0,254233618.0
2015-04-22,3297795229.0,10959753.0,274450.0,280811.0,55837848.0,217363.0,3849416.0,459542.0,9273683.0,692346.0,5231908.0,203396.0,256067722.0
2015-04-23,3330762351.0,10934890.0,316599.0,331481.0,56168408.0,216496.0,3870794.0,448790.0,9742652.0,771600.0,5158612.0,196746.0,255864145.0
2015-04-24,3258311725.0,10452253.0,295249.0,302313.0,54573806.0,209977.0,3755753.0,438927.0,9696082.0,763390.0,5101968.0,207573.0,257723138.0
2015-04-25,3190508610.0,10233452.0,290985.0,314503.0,53984754.0,206454.0,3700612.0,446364.0,9694662.0,818610.0,5150661.0,191593.0,264543590.0
2015-04-26,3093216938.0,9960150.0,280967.0,289927.0,50877800.0,202285.0,3535172.0,434281.0,8896444.0,589239.0,4908430.0,177885.0,246977614.0
2015-04-27,3232938332.0,10336382.0,283378.0,327479.0,53315728.0,207186.0,3747593.0,447012.0,9225383.0,688702.0,5222753.0,182797.0,247782028.0
2015-04-28,3185425042.0,9783541.0,264318.0,306960.0,52604051.0,205072.0,3682808.0,450938.0,9000054.0,771450.0,4943494.0,177974.0,243458100.0
2015-04-29,3185479101.0,9760735.0,247846.0,304877.0,52541853.0,203344.0,3674959.0,447127.0,8989434.0,743903.0,4887592.0,181227.0,250898217.0
2015-04-30,3332094504.0,10266864.0,228459.0,270701.0,55615194.0,208825.0,3830173.0,463473.0,9392713.0,764462.0,5145136.0,187839.0,256197590.0
2015-05-01,3275574610.0,9689694.0,210715.0,270212.0,54371602.0,199773.0,3655453.0,465175.0,9226123.0,764256.0,5106780.0,187820.0,255858083.0
2015-05-02,3316683008.0,9616371.0,217709.0,286481.0,54988482.0,189140.0,3583037.0,455577.0,9307213.0,773754.0,5175344.0,200813.0,256452858.0
2015-05-03,3394161416.0,8916783.0,214330.0,328812.0,55458605.0,186700.0,3645399.0,482053.0,9270983.0,794172.0,5233471.0,194782.0,257037742.0
2015-05-04,3375997790.0,8818122.0,217716.0,310731.0,54530784.0,181545.0,3624117.0,458369.0,9236793.0,774697.0,4957607.0,202485.0,255809901.0
2015-05-05,3335976518.0,8857446.0,213901.0,287640.0,54527843.0,184003.0,3594867.0,459628.0,9013964.0,777017.0,5062802.0,202737.0,252381327.0
2015-05-06,3247353903.0,8665941.0,195488.0,302260.0,53879048.0,178677.0,3546938.0,449724.0,8808234.0,745906.0,4904868.0,204741.0,248324474.0
2015-05-07,3354923757.0,8835114.0,204348.0,272898.0,56494605.0,183218.0,3569266.0,436229.0,8957014.0,767828.0,4998599.0,206579.0,240228955.0
2015-05-08,3448119178.0,9154713.0,215638.0,303982.0,57546407.0,182333.0,3713081.0,437521.0,9183423.0,737549.0,5156258.0,222107.0,239037490.0
2015-05-09,3420193701.0,9119362.0,193201.0,305045.0,56317396.0,191828.0,3586685.0,415907.0,8740725.0,730743.0,5029308.0,218257.0,241669626.0
2015-05-11,3426529646.0,9203321.0,186566.0,302659.0,55971649.0,260076.0,3544950.0,423527.0,8452645.0,796989.0,5061735.0,280975.0,234855236.0
2015-05-12,3412644998.0,10998518.0,216271.0,317042.0,56333938.0,325906.0,3590779.0,424467.0,9336923.0,981962.0,5532730.0,343030.0,230164360.0
2015-05-13,3346584200.0,10762786.0,221965.0,302915.0,56601032.0,309645.0,3586140.0,420061.0,8994054.0,894187.0,5404657.0,353636.0,218794705.0
2015-05-14,3355311496.0,11352059.0,229022.0,292100.0,56501185.0,286390.0,3617333.0,422442.0,9160333.0,878098.0,5509036.0,319277.0,210672064.0
2015-05-15,3365752047.0,11969130.0,221699.0,309526.0,56798029.0,312846.0,3564176.0,425371.0,9262873.0,834151.0,5819410.0,314581.0,212358112.0
2015-05-16,3345969203.0,11585674.0,219396.0,293377.0,56521997.0,342020.0,3534480.0,415888.0,9348423.0,893038.0,5637025.0,291078.0,210205561.0
2015-05-17,3356176986.0,11438215.0,232389.0,237393.0,56876148.0,317315.0,3566311.0,418450.0,9262163.0,617069.0,5652601.0,287188.0,201953371.0
2015-05-18,3304944920.0,11539061.0,244442.0,239848.0,56615050.0,319488.0,3565547.0,412478.0,9081284.0,834374.0,5886964.0,331116.0,183411950.0
2015-05-19,3288950473.0,11900744.0,268320.0,316030.0,56923493.0,390060.0,3692411.0,439708.0,10816169.0,704249.0,7307271.0,408817.0,208663101.0
2015-05-20,3319170901.0,13283553.0,259801.0,391707.0,57203100.0,417683.0,3734975.0,443196.0,11125368.0,722461.0,6558686.0,410972.0,211735576.0
2015-05-21,3338890048.0,13349942.0,342217.0,335862.0,57982600.0,457701.0,3737601.0,435023.0,11031968.0,792877.0,6696439.0,416115.0,209721827.0
2015-05-22,3410712372.0,13816975.0,335966.0,319385.0,71930151.0,653987.0,4046553.0,454442.0,12125765.0,782074.0,7188483.0,578234.0,212173999.0
2015-05-23,3390435704.0,13577747.0,323008.0,348899.0,70179302.0,562754.0,4137846.0,450191.0,11888965.0,888134.0,7272791.0,635133.0,216976555.0
2015-05-24,3420845884.0,14262220.0,318959.0,313531.0,71989343.0,675721.0,3996583.0,447784.0,11946465.0,840662.0,7732709.0,747037.0,217270752.0
2015-05-25,3367127977.0,14097204.0,306909.0,343493.0,70945772.0,685320.0,3944083.0,440996.0,11400967.0,853106.0,7404559.0,795040.0,220963210.0
2015-05-26,3368066799.0,16040196.0,317308.0,328886.0,71546957.0,811132.0,3923690.0,440751.0,11620766.0,384702.0,7391735.0,836452.0,216773298.0
2015-05-27,3371257543.0,18323304.0,324079.0,316844.0,72690290.0,1023487.0,4042543.0,433838.0,11911465.0,805668.0,7549090.0,823578.0,221341645.0
2015-05-28,3373816958.0,19099594.0,449011.0,358380.0,72573509.0,966815.0,3962169.0,437618.0,11894665.0,806457.0,7403541.0,840469.0,250709638.0
2015-05-29,3370295930.0,17686592.0,451650.0,496360.0,72251801.0,880274.0,3945416.0,432676.0,12316264.0,905982.0,7400074.0,758403.0,288977883.0
2015-05-30,3317769214.0,16149299.0,404955.0,469272.0,71586881.0,835900.0,3879241.0,430979.0,11549366.0,883611.0,7373796.0,693183.0,268322839.0
2015-05-31,3273756425.0,15311674.0,343927.0,391571.0,64685622.0,748596.0,3805865.0,428130.0,11084268.0,870266.0,6537223.0,642692.0,264525084.0
2015-06-01,3171172508.0,14097643.0,341828.0,380997.0,63900032.0,557595.0,3586828.0,402729.0,10641169.0,795266.0,6207438.0,575789.0,241819596.0
2015-06-02,3212962177.0,15927850.0,343172.0,365791.0,66082807.0,797727.0,3598041.0,409825.0,11463167.0,567101.0,6455952.0,687937.0,254649068.0
2015-06-03,3214774292.0,15019259.0,341723.0,355694.0,66812757.0,701737.0,3723512.0,417067.0,11259367.0,646407.0,6410759.0,629009.0,255650996.0
2015-06-04,3193504505.0,15104402.0,346542.0,376776.0,66117635.0,754702.0,3615965.0,410999.0,11275367.0,643946.0,6340433.0,565979.0,251418965.0
2015-06-05,3203220875.0,15257890.0,372476.0,392421.0,69822453.0,679270.0,3622566.0,407230.0,11475367.0,912199.0,6457879.0,595894.0,253880072.0
2015-06-06,3213722676.0,15718289.0,362495.0,387190.0,69845019.0,718772.0,3656004.0,439118.0,11422567.0,524733.0,6638174.0,603875.0,252241248.0
2015-06-07,3175547196.0,15188372.0,352527.0,405397.0,68733717.0,669301.0,3644561.0,419341.0,11113968.0,389866.0,6397577.0,594425.0,251248892.0
2015-06-08,3256350969.0,16256475.0,381161.0,449734.0,71003932.0,745225.0,3738209.0,438831.0,11408267.0,524774.0,6688587.0,631777.0,255252458.0
2015-06-09,3265176585.0,16174134.0,411878.0,455960.0,71425336.0,721480.0,3819792.0,471464.0,11317667.0,526104.0,6548544.0,647641.0,255105360.0
2015-06-10,3262644979.0,15693868.0,690061.0,448029.0,70020046.0,714163.0,3732579.0,472844.0,11233867.0,526303.0,6625046.0,685233.0,255222145.0
2015-06-11,3276293900.0,15985790.0,871164.0,405907.0,71379411.0,719294.0,3742062.0,453617.0,11198267.0,614686.0,6551192.0,663173.0,256615273.0
2015-06-12,3281061201.0,16057002.0,625762.0,393288.0,71833229.0,706136.0,3739755.0,456846.0,11179768.0,622334.0,6555596.0,654164.0,257093901.0
2015-06-13,3316504361.0,16454348.0,655232.0,401541.0,74250203.0,821662.0,3769744.0,484429.0,11685066.0,681215.0,6914508.0,1579455.0,258231122.0
2015-06-14,3333657006.0,16626622.0,665554.0,373941.0,79943263.0,862583.0,3945225.0,511541.0,11737166.0,682411.0,7290453.0,1987047.0,259949716.0
2015-06-15,3381329191.0,16923507.0,846818.0,387602.0,80614464.0,1002068.0,4083942.0,479776.0,11853766.0,695822.0,7645483.0,1898428.0,273737721.0
2015-06-16,3582987588.0,19808714.0,938053.0,439232.0,114976020.0,1189711.0,5016289.0,618985.0,13561461.0,702436.0,9218306.0,2520081.0,300695341.0
2015-06-17,3560953387.0,19703007.0,922860.0,415993.0,115540046.0,1511040.0,5076652.0,614978.0,13637060.0,561234.0,9163548.0,2724635.0,308824683.0
2015-06-18,3557986321.0,21004681.0,904561.0,513618.0,123890094.0,1532975.0,6283301.0,656218.0,14118459.0,794679.0,9952413.0,2493781.0,327129662.0
2015-06-19,3495994564.0,20848369.0,838930.0,444900.0,112452589.0,1380385.0,5605128.0,590394.0,14051259.0,780820.0,9259386.0,2163756.0,357595947.0
2015-06-20,3505477188.0,20971539.0,773467.0,518303.0,121702814.0,1366548.0,5963083.0,602853.0,14384458.0,980355.0,9414015.0,2328496.0,352248074.0
2015-06-21,3488106467.0,20882581.0,788339.0,427163.0,121255283.0,1337401.0,5681491.0,603165.0,13625060.0,1225429.0,8857456.0,2135383.0,329104801.0
2015-06-22,3532599174.0,21914049.0,772688.0,458697.0,121589048.0,1454584.0,5953925.0,648710.0,13834360.0,917347.0,9511939.0,2197722.0,337174474.0
2015-06-23,3494929113.0,18707568.0,683455.0,449852.0,119504581.0,1248759.0,5911456.0,651879.0,12990362.0,890866.0,9270830.0,1966861.0,340371711.0
2015-06-24,3441763637.0,17761507.0,631594.0,422461.0,111716359.0,1052005.0,5478926.0,647965.0,12050165.0,936573.0,8588197.0,1732567.0,348256314.0
2015-06-25,3475370256.0,18557833.0,631211.0,407875.0,114689310.0,1251431.0,5566081.0,648761.0,12167065.0,872383.0,8804126.0,2020156.0,352522487.0
2015-06-26,3487699724.0,20083153.0,629539.0,424595.0,115169149.0,1144938.0,5689028.0,622545.0,11742566.0,918279.0,9102191.0,1880582.0,360170967.0
2015-06-27,3594402691.0,20977464.0,672240.0,429536.0,125039921.0,1305996.0,5879544.0,654121.0,12514464.0,957117.0,9466502.0,2158652.0,365183800.0
2015-06-28,3566939394.0,20367986.0,917141.0,429648.0,133312330.0,1167558.0,5797070.0,663525.0,12081965.0,944059.0,9212805.0,1964979.0,365898552.0
2015-06-29,3683193712.0,21352598.0,877690.0,428553.0,150780869.0,1261846.0,6954873.0,767542.0,13099762.0,980361.0,10465559.0,2155341.0,382155959.0
2015-06-30,3770229522.0,19876570.0,953427.0,419813.0,165024817.0,1315536.0,8550367.0,1184606.0,12877163.0,1030144.0,11612404.0,2651687.0,361188850.0
2015-07-01,3707306173.0,19332958.0,933716.0,407879.0,158580552.0,1240786.0,7824980.0,1038937.0,13182462.0,991957.0,10861169.0,2375652.0,357324724.0
2015-07-02,3662295200.0,19070979.0,998867.0,434784.0,164402970.0,1233630.0,7878229.0,1076593.0,12549864.0,966869.0,11180285.0,2377877.0,352168302.0
2015-07-03,3676575981.0,19077388.0,970774.0,386617.0,166548877.0,1219688.0,7830435.0,1087028.0,12533364.0,832742.0,11142313.0,2337440.0,354159396.0
2015-07-04,3742827088.0,19146143.0,920452.0,450731.0,166600862.0,1234399.0,8038911.0,1117541.0,13100562.0,839583.0,11508711.0,2360243.0,344038003.0
2015-07-05,3901985539.0,19395768.0,936940.0,456672.0,200743173.0,1306165.0,8699679.0,1149540.0,13126362.0,926231.0,12764804.0,2411483.0,319771550.0
2015-07-06,3861831490.0,19180876.0,988760.0,436790.0,219730727.0,1294142.0,8713535.0,1199656.0,12443864.0,979554.0,13543265.0,2347448.0,315019728.0
2015-07-07,3822200106.0,18898253.0,969770.0,439942.0,212489358.0,1268022.0,8244126.0,1080893.0,15191956.0,1227604.0,12550115.0,2271691.0,305688710.0
2015-07-08,3889020940.0,18874036.0,901294.0,421768.0,258413848.0,1205671.0,8456446.0,1169660.0,14912057.0,968358.0,13597213.0,2128406.0,301504861.0
2015-07-09,3867547719.0,19570321.0,844278.0,479390.0,306383049.0,1202139.0,13947219.0,2000942.0,15096156.0,948556.0,20393341.0,2217983.0,286762472.0
2015-07-10,4093705987.0,20360523.0,1016795.0,514109.0,183263358.0,1199093.0,8518198.0,1519508.0,15119256.0,1667224.0,14121944.0,2186930.0,282298466.0
2015-07-11,4212919911.0,20136583.0,990063.0,535388.0,178043578.0,1232029.0,8469157.0,1533764.0,14913457.0,1328382.0,13614255.0,2181448.0,274895682.0
2015-07-12,4469117252.0,21133446.0,1013397.0,630604.0,215380645.0,1254098.0,9774992.0,1704383.0,14658557.0,1350146.0,15476472.0,2266335.0,274849734.0
2015-07-13,4199736520.0,20027307.0,914595.0,525808.0,190780355.0,1180793.0,8828198.0,1525832.0,14004459.0,1579108.0,14458627.0,2147526.0,273422464.0
2015-07-14,4134767190.0,19390692.0,793527.0,423442.0,189699025.0,1165416.0,8847227.0,1568571.0,13957459.0,1697711.0,14435731.0,2044848.0,275389626.0
2015-07-15,4112343300.0,18597113.0,761418.0,481127.0,172044272.0,967216.0,8344756.0,1418746.0,12933462.0,1921456.0,13480389.0,1849415.0,271723334.0
2015-07-16,4001916229.0,17111181.0,737086.0,477838.0,150740904.0,887834.0,7221436.0,1299411.0,12622063.0,1763028.0,11732022.0,1597089.0,257243552.0
2015-07-17,4022845730.0,17992524.0,725258.0,448449.0,154811814.0,901464.0,7110650.0,1564574.0,12611063.0,1783801.0,11757092.0,1751343.0,256083995.0
2015-07-18,3958065833.0,17729637.0,723458.0,471666.0,163706198.0,843122.0,7443151.0,1472439.0,12720263.0,1560670.0,11763453.0,1772014.0,257171120.0
2015-07-19,3940581988.0,16913543.0,694369.0,466337.0,154157208.0,857453.0,7263740.0,1405576.0,12650263.0,1537217.0,11483231.0,1689624.0,258180387.0
2015-07-20,4018965413.0,17396557.0,712441.0,457884.0,161331556.0,872333.0,7321261.0,1481579.0,12560564.0,1689803.0,11618257.0,1629572.0,253622570.0
2015-07-21,3974491489.0,17082382.0,711566.0,465828.0,154382448.0,811063.0,7255157.0,1429335.0,12464464.0,1537245.0,11258316.0,1589942.0,246055138.0
2015-07-22,3995572964.0,18425116.0,707856.0,457475.0,156852118.0,798449.0,7337732.0,1416666.0,12284864.0,1345965.0,11273271.0,1597143.0,241821830.0
2015-07-23,3979625902.0,17875303.0,703002.0,473235.0,155356221.0,817547.0,7156581.0,1404604.0,12540464.0,1067716.0,11188876.0,1559494.0,238890391.0
2015-07-24,4157148934.0,18845773.0,736162.0,467080.0,189050588.0,835517.0,7933972.0,1578363.0,13046862.0,1476732.0,12432349.0,1636935.0,244301763.0
2015-07-25,4164295442.0,18842417.0,732662.0,485808.0,190428800.0,835665.0,7662830.0,1526046.0,12786663.0,1308006.0,12312919.0,1613395.0,251706780.0
2015-07-26,4222888242.0,18777361.0,809658.0,476990.0,191810924.0,807532.0,7742462.0,1537079.0,12882263.0,1183931.0,12309451.0,1659579.0,258947150.0
2015-07-27,4237522843.0,18920504.0,811274.0,476148.0,192321753.0,818760.0,7798617.0,1544699.0,12514864.0,1450779.0,12019816.0,1614020.0,273212187.0
2015-07-28,4250112630.0,18910960.0,837795.0,489205.0,208405880.0,839671.0,8470100.0,1680548.0,12226064.0,1535110.0,13662961.0,1569209.0,269583546.0
2015-07-29,4181390010.0,18516744.0,802310.0,478453.0,197797602.0,804079.0,8080682.0,1605157.0,11769066.0,1403282.0,12496362.0,1503242.0,271820336.0
2015-07-30,4155381827.0,18401115.0,793986.0,459434.0,188865531.0,778937.0,7641992.0,1512098.0,12057465.0,1422407.0,11837984.0,1388134.0,270924344.0
2015-07-31,4112089481.0,18492176.0,784112.0,461452.0,191604921.0,742447.0,7571116.0,1530592.0,11545066.0,1432486.0,11573982.0,1401753.0,269207983.0
2015-08-01,4069120370.0,17575873.0,722803.0,448159.0,171588048.0,657770.0,7391851.0,1441750.0,11194667.0,1507409.0,11208704.0,1172891.0,262351792.0
2015-08-02,4084832103.0,17321531.0,702207.0,438344.0,172610028.0,675159.0,7363747.0,1473349.0,11088568.0,1104141.0,11475468.0,1165757.0,262606741.0
2015-08-03,4065895598.0,17401840.0,670017.0,425876.0,172210239.0,651297.0,7327162.0,1466945.0,10746569.0,1409427.0,11460123.0,1089730.0,264229291.0
2015-08-04,4124558889.0,17656714.0,629702.0,297844.0,181264735.0,676521.0,7580679.0,1464528.0,10819469.0,1110456.0,11551389.0,1117853.0,263927436.0
2015-08-05,4077254001.0,17421220.0,616987.0,302126.0,180198668.0,652789.0,7375129.0,1448030.0,10628969.0,1166640.0,11366038.0,1095808.0,262431563.0
2015-08-06,4030445072.0,16925497.0,593862.0,409269.0,168529187.0,630411.0,7173783.0,1400184.0,10706969.0,1384525.0,11122576.0,956378.0,256049215.0
2015-08-07,4045993359.0,16910185.0,567086.0,327271.0,174598425.0,627080.0,7190543.0,1487689.0,11323867.0,1091757.0,11270304.0,1004141.0,260132552.0
