,lookback_window,minimum_occurrence,minimum_length,alpha,size,strategy,win_rate,sharpe,mdd
833,120,50,5,0.05,continuous,Momentum,0.43386243386243384,-0.06031280004860672,0.9254832602627772
834,120,50,5,0.05,continuous,Mom. Rev.,0.5661375661375662,0.06031280004860672,0.9873884195836554
835,120,50,5,0.05,continuous,Strategy,0.5132275132275133,0.004602745439980121,0.23103247803996374
836,120,50,5,0.05,trinary,Buy & Hold,0.5264550264550265,-0.9714758501836795,0.7899935601831706
837,120,50,5,0.05,trinary,Momentum,0.43386243386243384,-0.06031280004860672,0.9254832602627772
838,120,50,5,0.05,trinary,Mom. Rev.,0.5661375661375662,0.06031280004860672,0.9873884195836554
839,120,50,5,0.05,trinary,Strategy,0.015873015873015872,-0.24448048049485252,0.19759052640821806
840,120,50,5,0.1,binary,Buy & Hold,0.5264550264550265,-0.9714758501836795,0.7899935601831706
841,120,50,5,0.1,binary,Momentum,0.43386243386243384,-0.06031280004860672,0.9254832602627772
842,120,50,5,0.1,binary,Mom. Rev.,0.5661375661375662,0.06031280004860672,0.9873884195836554
843,120,50,5,0.1,binary,Strategy,0.5132275132275133,0.39911053729690765,0.9754279399907829
844,120,50,5,0.1,continuous,Buy & Hold,0.5264550264550265,-0.9714758501836795,0.7899935601831706
845,120,50,5,0.1,continuous,Momentum,0.43386243386243384,-0.06031280004860672,0.9254832602627772
846,120,50,5,0.1,continuous,Mom. Rev.,0.5661375661375662,0.06031280004860672,0.9873884195836554
847,120,50,5,0.1,continuous,Strategy,0.5132275132275133,0.17663401112248914,0.4833095091560411
848,120,50,5,0.1,trinary,Buy & Hold,0.5264550264550265,-0.9714758501836795,0.7899935601831706
849,120,50,5,0.1,trinary,Momentum,0.43386243386243384,-0.06031280004860672,0.9254832602627772
850,120,50,5,0.1,trinary,Mom. Rev.,0.5661375661375662,0.06031280004860672,0.9873884195836554
851,120,50,5,0.1,trinary,Strategy,0.09523809523809523,-0.9919785392015497,0.7983090288966211
852,120,50,5,0.2,binary,Buy & Hold,0.5264550264550265,-0.9714758501836795,0.7899935601831706
853,120,50,5,0.2,binary,Momentum,0.43386243386243384,-0.06031280004860672,0.9254832602627772
854,120,50,5,0.2,binary,Mom. Rev.,0.5661375661375662,0.06031280004860672,0.9873884195836554
855,120,50,5,0.2,binary,Strategy,0.4894179894179894,-0.8673695031916865,0.9972187541233963
856,120,50,5,0.2,continuous,Buy & Hold,0.5264550264550265,-0.9714758501836795,0.7899935601831706
857,120,50,5,0.2,continuous,Momentum,0.43386243386243384,-0.06031280004860672,0.9254832602627772
858,120,50,5,0.2,continuous,Mom. Rev.,0.5661375661375662,0.06031280004860672,0.9873884195836554
859,120,50,5,0.2,continuous,Strategy,0.4894179894179894,-0.5421079602455982,0.6399125975369834
860,120,50,5,0.2,trinary,Buy & Hold,0.5264550264550265,-0.9714758501836795,0.7899935601831706
861,120,50,5,0.2,trinary,Momentum,0.43386243386243384,-0.06031280004860672,0.9254832602627772
862,120,50,5,0.2,trinary,Mom. Rev.,0.5661375661375662,0.06031280004860672,0.9873884195836554
863,120,50,5,0.2,trinary,Strategy,0.10317460317460317,-0.3193969153658292,0.7960052346251337
864,120,100,1,0.05,binary,Buy & Hold,0.5264550264550265,-0.9714758501836795,0.7899935601831706
865,120,100,1,0.05,binary,Momentum,0.43386243386243384,-0.06031280004860672,0.9254832602627772
866,120,100,1,0.05,binary,Mom. Rev.,0.5661375661375662,0.06031280004860672,0.9873884195836554
867,120,100,1,0.05,binary,Strategy,0.5264550264550265,0.18668397198525388,0.9571263806127375
868,120,100,1,0.05,continuous,Buy & Hold,0.5264550264550265,-0.9714758501836795,0.7899935601831706
869,120,100,1,0.05,continuous,Momentum,0.43386243386243384,-0.06031280004860672,0.9254832602627772
870,120,100,1,0.05,continuous,Mom. Rev.,0.5661375661375662,0.06031280004860672,0.9873884195836554
871,120,100,1,0.05,continuous,Strategy,0.5238095238095238,0.31403214098725374,0.3442710890128865
872,120,100,1,0.05,trinary,Buy & Hold,0.5264550264550265,-0.9714758501836795,0.7899935601831706
873,120,100,1,0.05,trinary,Momentum,0.43386243386243384,-0.06031280004860672,0.9254832602627772
874,120,100,1,0.05,trinary,Mom. Rev.,0.5661375661375662,0.06031280004860672,0.9873884195836554
875,120,100,1,0.05,trinary,Strategy,0.015873015873015872,-0.5593694299894787,0.4659727862686769
876,120,100,1,0.1,binary,Buy & Hold,0.5264550264550265,-0.9714758501836795,0.7899935601831706
877,120,100,1,0.1,binary,Momentum,0.43386243386243384,-0.06031280004860672,0.9254832602627772
878,120,100,1,0.1,binary,Mom. Rev.,0.5661375661375662,0.06031280004860672,0.9873884195836554
879,120,100,1,0.1,binary,Strategy,0.5529100529100529,0.2808951536620301,0.9655392009393154
880,120,100,1,0.1,continuous,Buy & Hold,0.5264550264550265,-0.9714758501836795,0.7899935601831706
881,120,100,1,0.1,continuous,Momentum,0.43386243386243384,-0.06031280004860672,0.9254832602627772
882,120,100,1,0.1,continuous,Mom. Rev.,0.5661375661375662,0.06031280004860672,0.9873884195836554
883,120,100,1,0.1,continuous,Strategy,0.5529100529100529,0.20517947875854345,0.43767473322423056
884,120,100,1,0.1,trinary,Buy & Hold,0.5264550264550265,-0.9714758501836795,0.7899935601831706
885,120,100,1,0.1,trinary,Momentum,0.43386243386243384,-0.06031280004860672,0.9254832602627772
886,120,100,1,0.1,trinary,Mom. Rev.,0.5661375661375662,0.06031280004860672,0.9873884195836554
887,120,100,1,0.1,trinary,Strategy,0.03439153439153439,-0.4046918235196176,0.5737762672990484
888,120,100,1,0.2,binary,Buy & Hold,0.5264550264550265,-0.9714758501836795,0.7899935601831706
889,120,100,1,0.2,binary,Momentum,0.43386243386243384,-0.06031280004860672,0.9254832602627772
890,120,100,1,0.2,binary,Mom. Rev.,0.5661375661375662,0.06031280004860672,0.9873884195836554
891,120,100,1,0.2,binary,Strategy,0.5132275132275133,-1.1268852237606002,0.9981755621556393
892,120,100,1,0.2,continuous,Buy & Hold,0.5264550264550265,-0.9714758501836795,0.7899935601831706
893,120,100,1,0.2,continuous,Momentum,0.43386243386243384,-0.06031280004860672,0.9254832602627772
894,120,100,1,0.2,continuous,Mom. Rev.,0.5661375661375662,0.06031280004860672,0.9873884195836554
895,120,100,1,0.2,continuous,Strategy,0.5132275132275133,-0.7798588321923533,0.6494576194237135
896,120,100,1,0.2,trinary,Buy & Hold,0.5264550264550265,-0.9714758501836795,0.7899935601831706
897,120,100,1,0.2,trinary,Momentum,0.43386243386243384,-0.06031280004860672,0.9254832602627772
898,120,100,1,0.2,trinary,Mom. Rev.,0.5661375661375662,0.06031280004860672,0.9873884195836554
899,120,100,1,0.2,trinary,Strategy,0.06613756613756613,-0.47624911176838775,0.802842270037168
900,120,100,3,0.05,binary,Buy & Hold,0.5264550264550265,-0.9714758501836795,0.7899935601831706
901,120,100,3,0.05,binary,Momentum,0.43386243386243384,-0.06031280004860672,0.9254832602627772
902,120,100,3,0.05,binary,Mom. Rev.,0.5661375661375662,0.06031280004860672,0.9873884195836554
903,120,100,3,0.05,binary,Strategy,0.5264550264550265,0.18668397198525388,0.9571263806127375
904,120,100,3,0.05,continuous,Buy & Hold,0.5264550264550265,-0.9714758501836795,0.7899935601831706
905,120,100,3,0.05,continuous,Momentum,0.43386243386243384,-0.06031280004860672,0.9254832602627772
906,120,100,3,0.05,continuous,Mom. Rev.,0.5661375661375662,0.06031280004860672,0.9873884195836554
907,120,100,3,0.05,continuous,Strategy,0.5238095238095238,0.31403214098725374,0.3442710890128865
908,120,100,3,0.05,trinary,Buy & Hold,0.5264550264550265,-0.9714758501836795,0.7899935601831706
909,120,100,3,0.05,trinary,Momentum,0.43386243386243384,-0.06031280004860672,0.9254832602627772
910,120,100,3,0.05,trinary,Mom. Rev.,0.5661375661375662,0.06031280004860672,0.9873884195836554
911,120,100,3,0.05,trinary,Strategy,0.015873015873015872,-0.5593694299894787,0.4659727862686769
912,120,100,3,0.1,binary,Buy & Hold,0.5264550264550265,-0.9714758501836795,0.7899935601831706
913,120,100,3,0.1,binary,Momentum,0.43386243386243384,-0.06031280004860672,0.9254832602627772
914,120,100,3,0.1,binary,Mom. Rev.,0.5661375661375662,0.06031280004860672,0.9873884195836554
915,120,100,3,0.1,binary,Strategy,0.5396825396825397,-0.008693184491013499,0.9764542881233598
916,120,100,3,0.1,continuous,Buy & Hold,0.5264550264550265,-0.9714758501836795,0.7899935601831706
917,120,100,3,0.1,continuous,Momentum,0.43386243386243384,-0.06031280004860672,0.9254832602627772
918,120,100,3,0.1,continuous,Mom. Rev.,0.5661375661375662,0.06031280004860672,0.9873884195836554
919,120,100,3,0.1,continuous,Strategy,0.5396825396825397,0.2472698731105651,0.42051831258066064
920,120,100,3,0.1,trinary,Buy & Hold,0.5264550264550265,-0.9714758501836795,0.7899935601831706
921,120,100,3,0.1,trinary,Momentum,0.43386243386243384,-0.06031280004860672,0.9254832602627772
922,120,100,3,0.1,trinary,Mom. Rev.,0.5661375661375662,0.06031280004860672,0.9873884195836554
923,120,100,3,0.1,trinary,Strategy,0.026455026455026454,-0.44427962817499944,0.5670607046901054
924,120,100,3,0.2,binary,Buy & Hold,0.5264550264550265,-0.9714758501836795,0.7899935601831706
925,120,100,3,0.2,binary,Momentum,0.43386243386243384,-0.06031280004860672,0.9254832602627772
926,120,100,3,0.2,binary,Mom. Rev.,0.5661375661375662,0.06031280004860672,0.9873884195836554
927,120,100,3,0.2,binary,Strategy,0.5185185185185185,-0.8003599730999872,0.9964556451596907
928,120,100,3,0.2,continuous,Buy & Hold,0.5264550264550265,-0.9714758501836795,0.7899935601831706
929,120,100,3,0.2,continuous,Momentum,0.43386243386243384,-0.06031280004860672,0.9254832602627772
930,120,100,3,0.2,continuous,Mom. Rev.,0.5661375661375662,0.06031280004860672,0.9873884195836554
931,120,100,3,0.2,continuous,Strategy,0.5185185185185185,-0.719387767123412,0.6507019063616991
932,120,100,3,0.2,trinary,Buy & Hold,0.5264550264550265,-0.9714758501836795,0.7899935601831706
933,120,100,3,0.2,trinary,Momentum,0.43386243386243384,-0.06031280004860672,0.9254832602627772
934,120,100,3,0.2,trinary,Mom. Rev.,0.5661375661375662,0.06031280004860672,0.9873884195836554
935,120,100,3,0.2,trinary,Strategy,0.06878306878306878,-0.5439359413119709,0.7936085442299841
936,120,100,5,0.05,binary,Buy & Hold,0.5264550264550265,-0.9714758501836795,0.7899935601831706
937,120,100,5,0.05,binary,Momentum,0.43386243386243384,-0.06031280004860672,0.9254832602627772
938,120,100,5,0.05,binary,Mom. Rev.,0.5661375661375662,0.06031280004860672,0.9873884195836554
939,120,100,5,0.05,binary,Strategy,0.5158730158730159,1.2547640011574106,0.7986023948729666
940,120,100,5,0.05,continuous,Buy & Hold,0.5264550264550265,-0.9714758501836795,0.7899935601831706
941,120,100,5,0.05,continuous,Momentum,0.43386243386243384,-0.06031280004860672,0.9254832602627772
942,120,100,5,0.05,continuous,Mom. Rev.,0.5661375661375662,0.06031280004860672,0.9873884195836554
943,120,100,5,0.05,continuous,Strategy,0.5158730158730159,0.6451558520298236,0.3054810730428471
944,120,100,5,0.05,trinary,Buy & Hold,0.5264550264550265,-0.9714758501836795,0.7899935601831706
945,120,100,5,0.05,trinary,Momentum,0.43386243386243384,-0.06031280004860672,0.9254832602627772
946,120,100,5,0.05,trinary,Mom. Rev.,0.5661375661375662,0.06031280004860672,0.9873884195836554
947,120,100,5,0.05,trinary,Strategy,0.007936507936507936,-0.3315081930835518,0.40034253095739514
948,120,100,5,0.1,binary,Buy & Hold,0.5264550264550265,-0.9714758501836795,0.7899935601831706
949,120,100,5,0.1,binary,Momentum,0.43386243386243384,-0.06031280004860672,0.9254832602627772
950,120,100,5,0.1,binary,Mom. Rev.,0.5661375661375662,0.06031280004860672,0.9873884195836554
951,120,100,5,0.1,binary,Strategy,0.5105820105820106,0.10344356021033757,0.9833840588493761
952,120,100,5,0.1,continuous,Buy & Hold,0.5264550264550265,-0.9714758501836795,0.7899935601831706
953,120,100,5,0.1,continuous,Momentum,0.43386243386243384,-0.06031280004860672,0.9254832602627772
954,120,100,5,0.1,continuous,Mom. Rev.,0.5661375661375662,0.06031280004860672,0.9873884195836554
955,120,100,5,0.1,continuous,Strategy,0.5105820105820106,0.08514644137708446,0.3763948050744472
956,120,100,5,0.1,trinary,Buy & Hold,0.5264550264550265,-0.9714758501836795,0.7899935601831706
957,120,100,5,0.1,trinary,Momentum,0.43386243386243384,-0.06031280004860672,0.9254832602627772
958,120,100,5,0.1,trinary,Mom. Rev.,0.5661375661375662,0.06031280004860672,0.9873884195836554
959,120,100,5,0.1,trinary,Strategy,0.015873015873015872,-0.00540904115426241,0.40760781121606815
960,120,100,5,0.2,binary,Buy & Hold,0.5264550264550265,-0.9714758501836795,0.7899935601831706
961,120,100,5,0.2,binary,Momentum,0.43386243386243384,-0.06031280004860672,0.9254832602627772
962,120,100,5,0.2,binary,Mom. Rev.,0.5661375661375662,0.06031280004860672,0.9873884195836554
963,120,100,5,0.2,binary,Strategy,0.4947089947089947,-1.1918399945680829,0.9963067510911814
964,120,100,5,0.2,continuous,Buy & Hold,0.5264550264550265,-0.9714758501836795,0.7899935601831706
965,120,100,5,0.2,continuous,Momentum,0.43386243386243384,-0.06031280004860672,0.9254832602627772
966,120,100,5,0.2,continuous,Mom. Rev.,0.5661375661375662,0.06031280004860672,0.9873884195836554
967,120,100,5,0.2,continuous,Strategy,0.4947089947089947,-0.8310737767794136,0.5822802507616285
968,120,100,5,0.2,trinary,Buy & Hold,0.5264550264550265,-0.9714758501836795,0.7899935601831706
969,120,100,5,0.2,trinary,Momentum,0.43386243386243384,-0.06031280004860672,0.9254832602627772
970,120,100,5,0.2,trinary,Mom. Rev.,0.5661375661375662,0.06031280004860672,0.9873884195836554
971,120,100,5,0.2,trinary,Strategy,0.047619047619047616,-0.9886539184457994,0.665146009127655
